Customer ID,Branch Code,City,Age,Avg. Annual Income/Month,Balance Q1,NumOfProducts Q1,HasCrCard Q1,ActiveMember Q1,Balance Q2,NumOfProducts Q2,HasCrCard Q2,ActiveMember Q2,Balance Q3,NumOfProducts Q3,HasCrCard Q3,ActiveMember Q3,Balance Q4,NumOfProducts Q4,HasCrCard Q4,ActiveMember Q4,Unpaid Tagging
15769402,1022,Surabaya,67,21000000,115117732.1,1,1,1,114897255.1,1,1,1,114475038.1,1,1,1,114875410.1,2,1,1,0
15769451,1023,Surabaya,31,36000000,0,1,1,0,267835.72,1,1,1,682478.72,1,1,1,200647.72,1,1,1,0
15769548,1021,Surabaya,27,18000000,108640873.1,1,1,1,108640873.1,1,1,0,108640873.1,1,1,0,108230456.1,1,1,1,0
15769582,1024,Surabaya,41,35000000,122646065.5,1,1,0,122582143.5,1,1,1,122582143.5,2,1,0,122865842.5,2,1,1,1
15769586,1021,Surabaya,29,19000000,91596613.65,1,1,1,91596613.65,1,1,0,91353117.65,1,1,1,91261260.65,1,1,1,0
15769818,1022,Surabaya,41,51000000,68745920.83,1,1,0,68403512.83,1,1,1,67923993.83,1,1,1,67535054.83,1,1,1,1
15769902,1024,Surabaya,48,30000000,115935863.3,1,1,0,115935863.3,1,1,0,115935863.3,1,1,0,116210000.3,1,1,1,0
15769955,1021,Surabaya,64,15000000,176277292.8,1,1,0,176530667.8,1,1,1,176406950.8,1,1,1,176775571.8,1,1,1,0
15770121,1022,Surabaya,31,15000000,70617465.48,1,1,0,70922915.48,1,1,1,70997787.48,1,1,1,70702706.48,2,1,1,0
15770174,1021,Surabaya,63,16000000,181795525.4,2,1,0,181795525.4,2,1,0,182168898.4,2,1,1,182508506.4,2,1,1,1
15770185,1021,Surabaya,60,23000000,0,2,1,1,1317594.24,3,1,1,1048665.24,3,1,1,915754.24,3,1,1,0
15770214,1024,Surabaya,46,30000000,52405060.18,3,1,0,52405060.18,3,1,0,52259348.18,3,1,1,52236188.18,3,1,1,0
15770225,1024,Surabaya,53,24000000,98988848.66,1,1,1,98988848.66,1,1,0,98944774.66,1,1,1,98881598.66,1,1,1,0
15770405,1023,Surabaya,56,15000000,26306261.28,1,1,1,25995907.28,1,1,1,25995907.28,1,1,0,25501239.28,2,1,1,0
15770435,1021,Surabaya,62,26000000,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
15770498,1021,Surabaya,64,24000000,0,2,1,0,0,2,1,0,0,2,1,0,1531368.58,2,1,1,1
15770539,1023,Surabaya,34,36000000,0,2,1,0,144609.56,2,1,1,144609.56,2,1,0,144609.56,2,1,0,0
15770543,1022,Surabaya,49,21000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15770554,1022,Surabaya,70,21000000,122457396.5,1,1,0,122457396.5,1,1,0,122457396.5,2,1,0,122259266.5,2,1,1,0
15770567,1024,Surabaya,36,27000000,61224662.58,1,1,1,61568737.58,1,1,1,61568737.58,1,1,0,62066257.58,1,1,1,0
15770719,1023,Surabaya,60,21000000,136604577.1,1,1,1,136604577.1,1,1,0,136552375.1,1,1,1,136389727.1,1,1,1,0
15770811,1022,Surabaya,36,46000000,167121518.7,1,1,0,166712416.7,1,1,1,166263237.7,1,1,1,166135535.7,1,1,1,1
15771000,1022,Surabaya,64,15000000,44726123.52,2,1,1,44726123.52,2,1,0,44726123.52,2,1,0,44978071.52,2,1,1,0
15771086,1021,Surabaya,38,46000000,0,2,1,1,1313490.26,2,1,1,1544716.26,3,1,1,1175018.26,3,1,1,0
15771087,1024,Surabaya,62,27000000,88524924.22,2,1,1,88784344.22,2,1,1,88466770.22,2,1,1,88466770.22,2,1,0,0
15771154,1024,Surabaya,36,21000000,63699218.03,2,1,1,63892844.03,2,1,1,64215146.03,2,1,1,64215146.03,2,1,0,0
15771211,1024,Surabaya,48,18000000,0,2,1,1,1396436.5,2,1,1,1615037.5,2,1,1,1631691.5,2,1,1,0
15771222,1023,Surabaya,61,29000000,183668442.2,2,1,1,183668442.2,2,1,0,184080283.2,2,1,1,183666538.2,2,1,1,0
15771270,1022,Surabaya,65,20000000,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
15771409,1022,Surabaya,56,27000000,13584739.28,2,1,1,13372703.28,2,1,1,13826459.28,2,1,1,13785116.28,2,1,1,0
15771477,1021,Surabaya,40,56000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15771483,1021,Surabaya,49,15000000,84643286.28,1,1,0,84394670.28,1,1,1,83982168.28,1,1,1,83982168.28,1,1,0,1
15771540,1023,Surabaya,31,14000000,62415700.45,1,1,1,62022162.45,1,1,1,61629034.45,1,1,1,61629034.45,1,1,0,0
15771580,1021,Surabaya,67,29000000,0,2,1,0,497363.44,2,1,1,511267.44,2,1,1,511267.44,2,1,0,0
15771668,1023,Surabaya,60,29000000,25145653.15,2,1,0,25345106.15,2,1,1,25401171.15,2,1,1,25401171.15,3,1,0,0
15771702,1022,Surabaya,59,27000000,37153103.45,1,1,0,37408653.45,1,1,1,37408653.45,1,1,0,37120476.45,1,1,1,1
15771977,1023,Surabaya,67,27000000,0,1,0,1,0,2,0,0,0,2,0,0,211008,2,1,1,1
15772009,1024,Surabaya,23,11000000,19869148.69,1,1,1,19869148.69,2,1,0,19869148.69,3,1,0,19869148.69,3,1,0,0
15772243,1022,Surabaya,57,21000000,0,2,1,1,0,2,1,0,0,2,1,0,0,3,1,0,0
15772559,1023,Surabaya,39,34000000,51310043.17,1,1,0,51287070.17,1,1,1,51287070.17,1,1,0,51287070.17,1,1,0,1
15772618,1022,Surabaya,26,13000000,0,2,0,1,0,2,0,0,0,2,0,0,0,2,1,0,1
15772632,1024,Surabaya,67,0,0,1,1,0,0,1,1,0,0,1,1,0,1303370.04,1,1,1,0
15772650,1022,Surabaya,62,19000000,18306899.93,2,1,1,18584397.93,2,1,1,18584397.93,2,1,0,18584397.93,2,1,0,0
15772781,1022,Surabaya,63,0,0,3,1,0,0,3,1,0,784356.3,3,1,1,1147019.3,3,1,1,0
15773013,1021,Surabaya,37,40000000,7019161.8,1,1,1,7019161.8,2,1,0,6594692.8,2,1,1,6126744.8,2,1,1,0
15773039,1024,Surabaya,53,22000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15773146,1022,Surabaya,61,19000000,126655154.1,1,1,0,126655154.1,1,1,0,126655154.1,1,1,0,126171331.1,1,1,1,0
15773242,1021,Surabaya,60,15000000,34391309.75,2,1,0,34152309.75,2,1,1,33745704.75,2,1,1,33745704.75,2,1,0,0
15773277,1024,Surabaya,61,21000000,126496961.1,1,1,0,126352587.1,1,1,1,126352587.1,1,1,0,126631356.1,1,1,1,0
15773338,1023,Surabaya,65,21000000,0,2,1,1,0,2,1,0,0,2,1,0,1432175.98,2,1,1,0
15773394,1021,Surabaya,46,27000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15773520,1023,Surabaya,53,22000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15773591,1024,Surabaya,53,22000000,0,3,1,1,0,3,1,0,0,3,1,0,0,3,1,0,1
15773751,1022,Surabaya,43,41000000,88543290.15,1,1,1,88490167.15,1,1,1,88153345.15,1,1,1,88544852.15,1,1,1,1
15773776,1021,Surabaya,48,23000000,7280243.93,1,1,0,7280243.93,1,1,0,7464057.93,1,1,1,7085018.93,1,1,1,0
15773792,1022,Surabaya,70,18000000,0,2,1,1,1103386.58,2,1,1,715990.58,2,1,1,769224.58,2,1,1,0
15773876,1022,Surabaya,38,28000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15773906,1024,Surabaya,46,26000000,0,2,1,0,0,3,1,0,255197.22,3,1,1,255197.22,3,1,0,0
15773934,1022,Surabaya,60,29000000,75850075.89,1,1,1,76277796.89,1,1,1,76137514.89,1,1,1,76635209.89,1,1,1,0
15773949,1022,Surabaya,55,24000000,0,2,1,0,828514.12,2,1,1,828514.12,2,1,0,1239801.12,2,1,1,0
15773972,1024,Surabaya,34,37000000,19645176.75,1,1,1,19645176.75,2,1,0,19828600.75,2,1,1,20228826.75,2,1,1,0
15773973,1021,Surabaya,59,19000000,0,2,1,1,0,2,1,0,649260.94,3,1,1,311772.94,3,1,1,0
15774127,1021,Surabaya,69,18000000,46369262.1,1,1,0,46573849.1,1,1,1,46344651.1,1,1,1,46344651.1,1,1,0,0
15774179,1021,Surabaya,22,8000000,85945952.51,1,0,0,85467575.51,1,0,1,85023993.51,1,0,1,85117263.51,2,1,1,1
15774258,1022,Surabaya,51,19000000,47849555.94,2,1,0,47687308.94,2,1,1,47687308.94,2,1,0,47687308.94,2,1,0,0
15774277,1021,Surabaya,53,27000000,0,2,1,0,0,3,1,0,331018.8,3,1,1,563701.8,3,1,1,0
15774316,1023,Surabaya,70,30000000,218215081,3,0,1,217942848,3,0,1,217942848,3,0,0,217942848,4,1,0,1
15774393,1024,Surabaya,66,22000000,62172932.4,1,1,1,62185483.4,1,1,1,62185483.4,1,1,0,61784447.4,1,1,1,1
15774491,1021,Surabaya,51,27000000,99529844.19,2,1,0,99341625.19,2,1,1,99386339.19,2,1,1,99695711.19,2,1,1,1
15774507,1021,Surabaya,42,47000000,0,1,1,1,0,1,1,0,935713.72,1,1,1,948743.72,1,1,1,1
15774510,1024,Surabaya,69,27000000,181415972.1,2,1,0,181415972.1,2,1,0,181608293.1,2,1,1,181890308.1,3,1,1,0
15774536,1024,Surabaya,65,0,41106547.94,1,1,1,41472692.94,1,1,1,41472692.94,1,1,0,41297917.94,1,1,1,0
15774847,1023,Surabaya,34,20000000,133680029.6,1,1,0,133680029.6,1,1,0,133905825.6,1,1,1,133674299.6,1,1,1,1
15774854,1022,Surabaya,56,30000000,41651275.26,1,1,1,41651275.26,1,1,0,41651275.26,1,1,0,41651275.26,1,1,0,1
15774857,1024,Surabaya,63,22000000,23386472.61,2,1,0,23386472.61,3,1,0,23079358.61,4,1,1,23079358.61,4,1,0,0
15774882,1022,Surabaya,38,24000000,52364672.64,2,1,1,52005002.64,2,1,1,52005002.64,2,1,0,52085495.64,2,1,1,0
15774931,1021,Surabaya,60,15000000,92903209.21,1,1,0,92903209.21,1,1,0,92706846.21,2,1,1,92706846.21,2,1,0,1
15775042,1021,Surabaya,22,10000000,53996238.02,1,1,0,54017463.02,1,1,1,54017463.02,1,1,0,54488457.02,1,1,1,0
15775067,1024,Surabaya,62,29000000,132966669.8,1,0,0,132966669.8,1,0,0,133093109.8,1,0,1,133056083.8,1,1,1,1
15775108,1024,Surabaya,64,19000000,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,1
15775116,1021,Surabaya,34,29000000,114910165.3,2,1,1,114910165.3,2,1,0,114801105.3,2,1,1,114801105.3,3,1,0,0
15775203,1024,Surabaya,53,21000000,91695025.25,2,1,1,92056086.25,2,1,1,91801542.25,3,1,1,91395138.25,3,1,1,0
15775206,1021,Surabaya,26,24000000,34197332.17,2,1,0,34410038.17,2,1,1,34410038.17,2,1,0,34410038.17,2,1,0,0
15775234,1024,Surabaya,32,21000000,0,2,1,1,0,2,1,0,0,2,1,0,756787.1,2,1,1,0
15775235,1022,Surabaya,39,27000000,79507544.79,2,1,0,79521679.79,2,1,1,79521679.79,2,1,0,79269259.79,3,1,1,0
15775294,1021,Surabaya,60,23000000,0,1,1,0,0,1,1,0,0,1,1,0,0,2,1,0,0
15775295,1022,Surabaya,60,20000000,46752315.91,1,1,0,46456667.91,1,1,1,46456667.91,1,1,0,46575292.91,1,1,1,0
15775339,1021,Surabaya,43,16000000,71019998.96,1,1,0,71073872.96,1,1,1,71073872.96,2,1,0,71073872.96,3,1,0,1
15775490,1023,Surabaya,69,30000000,105050598.2,1,1,0,104629835.2,1,1,1,104629835.2,1,1,0,104219865.2,1,1,1,0
15775562,1022,Surabaya,55,17000000,162748089.2,1,0,1,162474825.2,1,0,1,162609302.2,2,0,1,162962859.2,2,1,1,1
15775625,1023,Surabaya,42,30000000,107656890.7,2,1,0,107937453.7,2,1,1,108312734.7,2,1,1,108312734.7,2,1,0,0
15775627,1021,Surabaya,55,30000000,0,2,1,1,0,3,1,0,0,3,1,0,931804.42,4,1,1,1
15775662,1023,Surabaya,28,40000000,104287932.8,1,0,0,104449028.8,1,0,1,104449028.8,1,0,0,104063446.8,1,1,1,1
15775678,1024,Surabaya,69,0,144720031.8,2,1,1,144967313.8,2,1,1,144967313.8,2,1,0,144967313.8,2,1,0,0
15775703,1021,Surabaya,67,25000000,0,2,1,0,1192107.28,2,1,1,1224969.28,2,1,1,1605597.28,2,1,1,0
15775750,1021,Surabaya,33,23000000,105565582,2,1,0,105381427,2,1,1,105488056,2,1,1,105873606,2,1,1,0
15775826,1022,Surabaya,47,15000000,36470749,2,1,1,36333534,2,1,1,36306215,2,1,1,36167249,3,1,1,0
15775912,1024,Surabaya,44,24000000,155980251.7,1,1,0,155980251.7,1,1,0,156347642.7,1,1,1,156658084.7,1,1,1,0
15775949,1024,Surabaya,39,29000000,106987017.9,1,0,0,107148283.9,1,0,1,107148283.9,1,0,0,107291700.9,1,1,1,1
15776047,1023,Surabaya,33,20000000,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
15776051,1023,Surabaya,61,24000000,74866738.89,1,1,1,75098633.89,1,1,1,75098633.89,1,1,0,74684750.89,1,1,1,1
15776128,1022,Surabaya,28,31000000,1259496.2,2,1,0,1259496.2,2,1,0,1626284.2,2,1,1,1423025.2,2,1,1,1
15776156,1024,Surabaya,34,47000000,49838973.18,2,1,1,49838973.18,2,1,0,50039323.18,2,1,1,49819018.18,2,1,1,0
15776211,1021,Surabaya,29,25000000,73702060.38,2,1,1,73702060.38,2,1,0,73702060.38,2,1,0,73702060.38,2,1,0,0
15776223,1023,Surabaya,53,15000000,109011545.7,1,1,1,109073950.7,1,1,1,109136977.7,1,1,1,108778877.7,1,1,1,0
15776229,1024,Surabaya,27,16000000,166384558.1,1,1,1,166384558.1,1,1,0,166647127.1,1,1,1,166647127.1,2,1,0,0
15776404,1024,Surabaya,26,16000000,31447627.29,1,1,1,30985810.29,2,1,1,30710558.29,2,1,1,30826306.29,2,1,1,1
15776494,1024,Surabaya,57,22000000,33669496.56,1,1,1,33300918.56,1,1,1,33100227.56,1,1,1,32950801.56,1,1,1,0
15776518,1022,Surabaya,38,51000000,81595654.53,1,1,1,81182351.53,1,1,1,81182351.53,1,1,0,81182351.53,1,1,0,0
15776629,1022,Surabaya,37,38000000,0,2,1,0,1224066.2,2,1,1,1239016.2,2,1,1,1239016.2,2,1,0,0
15776631,1021,Surabaya,57,29000000,0,2,1,0,433188.12,2,1,1,849232.12,2,1,1,733696.12,2,1,1,0
15776807,1022,Surabaya,43,58000000,80289986.42,1,1,1,80597471.42,1,1,1,80462178.42,1,1,1,80108274.42,1,1,1,0
15776824,1024,Surabaya,33,25000000,0,3,1,1,0,3,1,0,0,3,1,0,0,3,1,0,1
15776985,1023,Surabaya,42,28000000,52023264.72,3,0,1,52023264.72,3,0,0,52023264.72,4,0,0,52023264.72,4,1,0,1
15777033,1023,Surabaya,36,16000000,0,1,1,0,0,2,1,0,0,3,1,0,0,4,1,0,0
15777046,1023,Surabaya,53,27000000,0,1,1,0,0,1,1,0,761622.7,1,1,1,761622.7,1,1,0,1
15777060,1021,Surabaya,52,24000000,101200581.4,1,1,0,101200581.4,1,1,0,101200581.4,1,1,0,101200581.4,1,1,0,1
15777076,1021,Surabaya,22,12000000,0,2,1,1,780468.98,2,1,1,780468.98,2,1,0,895549.98,2,1,1,0
15777122,1022,Surabaya,44,28000000,24266018.21,2,1,0,24266018.21,2,1,0,24266018.21,2,1,0,24266018.21,2,1,0,0
15777179,1023,Surabaya,29,31000000,109881234,2,1,1,109668710,2,1,1,110100841,2,1,1,109863090,2,1,1,0
15777452,1021,Surabaya,58,19000000,14722989.56,2,1,0,15022659.56,2,1,1,15022659.56,2,1,0,14622968.56,2,1,1,1
15777504,1024,Surabaya,67,24000000,72910868.37,2,0,1,72910868.37,3,0,0,72463566.37,3,0,1,72463566.37,3,1,0,1
15777743,1021,Surabaya,34,55000000,47447508.58,2,1,1,47241815.58,2,1,1,47406379.58,2,1,1,47173817.58,2,1,1,1
15777759,1021,Surabaya,32,30000000,110164299,2,1,1,110233238,2,1,1,110246597,2,1,1,110528139,2,1,1,0
15777826,1023,Surabaya,49,15000000,127800632.7,2,1,0,127535196.7,2,1,1,127247667.7,2,1,1,127095886.7,3,1,1,0
15777855,1021,Surabaya,42,14000000,114820967.5,3,1,0,114955146.5,3,1,1,114870441.5,4,1,1,114870441.5,4,1,0,1
15777893,1024,Surabaya,60,22000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15777907,1021,Surabaya,48,15000000,48467805.18,1,1,0,48467805.18,1,1,0,48032232.18,1,1,1,48032232.18,1,1,0,0
15777923,1023,Surabaya,48,23000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15777994,1022,Surabaya,46,26000000,132599430.5,1,1,0,132599430.5,1,1,0,132599430.5,2,1,0,133011428.5,3,1,1,1
15778219,1021,Surabaya,69,29000000,154414576.8,2,1,1,154414576.8,2,1,0,153917841.8,2,1,1,154391294.8,2,1,1,0
15778287,1021,Surabaya,49,22000000,112920793.8,1,0,0,112920793.8,1,0,0,113095508.8,1,0,1,112656008.8,1,1,1,1
15778345,1022,Surabaya,70,0,0,2,1,0,0,2,1,0,782959,2,1,1,703982,2,1,1,0
15778463,1022,Surabaya,68,21000000,0,1,1,1,1565277.44,1,1,1,1905288.44,1,1,1,1651319.44,1,1,1,0
15778515,1023,Surabaya,25,18000000,48528708.66,1,1,0,48236394.66,1,1,1,48236394.66,1,1,0,48236394.66,1,1,0,0
15778589,1022,Surabaya,34,28000000,0,2,1,0,841319.04,3,1,1,646909.04,3,1,1,646909.04,3,1,0,1
15778604,1022,Surabaya,32,32000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15778752,1023,Surabaya,46,24000000,109256357.8,1,1,0,109002771.8,1,1,1,109384948.8,1,1,1,109005681.8,2,1,1,0
15778830,1023,Surabaya,43,20000000,0,2,1,1,0,2,1,0,0,2,1,0,922359.3,2,1,1,0
15778838,1023,Surabaya,56,22000000,185226515.1,2,1,0,184970594.1,2,1,1,184970594.1,2,1,0,184970594.1,2,1,0,0
15778897,1021,Surabaya,45,13000000,94789441.3,2,1,1,94995742.3,2,1,1,95288727.3,2,1,1,95288727.3,2,1,0,0
15778936,1023,Surabaya,49,16000000,48936728.06,2,1,1,48611765.06,2,1,1,48367665.06,2,1,1,48051106.06,2,1,1,0
15778959,1023,Surabaya,70,23000000,23660774.58,2,1,0,23517295.58,2,1,1,23883338.58,2,1,1,23444605.58,3,1,1,0
15779059,1023,Surabaya,49,18000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15779064,1024,Surabaya,56,20000000,66726910.64,1,0,0,67093840.64,2,0,1,67093840.64,2,0,0,66703817.64,2,1,1,1
15779174,1021,Surabaya,31,12000000,33335981.95,1,1,1,32975543.95,1,1,1,32869141.95,1,1,1,32466315.95,1,1,1,0
15779423,1023,Surabaya,48,19000000,72732466.29,1,1,1,73048810.29,1,1,1,73048810.29,1,1,0,72666249.29,1,1,1,0
15779481,1022,Surabaya,59,22000000,75920748.63,1,1,1,75920748.63,1,1,0,76296949.63,1,1,1,76263486.63,1,1,1,0
15779496,1021,Surabaya,44,20000000,121496104,1,1,0,121111745,1,1,1,121154542,1,1,1,120995099,2,1,1,1
15779497,1023,Surabaya,64,16000000,68169536.82,1,1,0,68309744.82,1,1,1,68741866.82,1,1,1,68865726.82,1,1,1,0
15779522,1024,Surabaya,53,18000000,182839382.7,1,1,0,182813689.7,1,1,1,182909624.7,1,1,1,183336571.7,1,1,1,1
15779529,1024,Surabaya,67,17000000,0,1,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1
15779620,1021,Surabaya,31,37000000,0,2,1,1,0,2,1,0,0,2,1,0,1538518.36,2,1,1,0
15779659,1024,Surabaya,32,25000000,43171455.61,1,1,0,43171455.61,1,1,0,43263857.61,1,1,1,43665235.61,2,1,1,0
15779738,1024,Surabaya,62,21000000,16889902.06,1,1,1,16889902.06,1,1,0,16889902.06,1,1,0,16523329.06,1,1,1,0
15779743,1022,Surabaya,37,31000000,0,2,1,1,0,2,1,0,0,3,1,0,0,3,1,0,0
15779913,1022,Surabaya,58,25000000,19434826.18,1,1,0,19173668.18,2,1,1,19173668.18,2,1,0,19076925.18,2,1,1,0
15780124,1024,Surabaya,27,12000000,18170892.7,1,1,0,18170892.7,1,1,0,18170892.7,1,1,0,17776687.7,1,1,1,0
15780215,1021,Surabaya,29,32000000,0,2,1,0,694630.8,2,1,1,971838.8,2,1,1,971838.8,2,1,0,0
15780220,1023,Surabaya,52,27000000,74379894.6,1,1,0,74606992.6,1,1,1,74803619.6,2,1,1,74593518.6,2,1,1,1
15780256,1021,Surabaya,34,60000000,49119473.55,2,1,1,49119473.55,2,1,0,49006527.55,2,1,1,48820690.55,3,1,1,1
15780362,1021,Surabaya,62,0,0,2,1,1,0,2,1,0,444250.34,2,1,1,444250.34,2,1,0,0
15780432,1022,Surabaya,68,29000000,215940076.5,1,1,0,216293549.5,1,1,1,216293549.5,2,1,0,216404436.5,2,1,1,1
15780498,1022,Surabaya,48,23000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15780514,1021,Surabaya,52,18000000,0,2,1,1,0,2,1,0,325784.42,2,1,1,325784.42,2,1,0,0
15780628,1021,Surabaya,62,30000000,0,2,1,1,1064833.66,3,1,1,1064833.66,3,1,0,1064833.66,3,1,0,0
15780650,1022,Surabaya,47,17000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15780677,1024,Surabaya,36,42000000,73886928.3,2,1,1,73832891.3,2,1,1,74257583.3,2,1,1,74067784.3,3,1,1,0
15780746,1022,Surabaya,50,28000000,67939938.77,1,1,0,67939938.77,1,1,0,67939938.77,1,1,0,67939938.77,1,1,0,0
15780770,1021,Surabaya,69,23000000,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
15780804,1023,Surabaya,66,15000000,0,2,1,0,0,2,1,0,1172717.78,2,1,1,1364460.78,2,1,1,0
15780805,1023,Surabaya,45,55000000,22482024.91,2,1,1,22661609.91,2,1,1,22488432.91,2,1,1,22384340.91,2,1,1,0
15780925,1023,Surabaya,37,18000000,34009629.81,1,1,0,34009629.81,1,1,0,34044598.81,1,1,1,34079830.81,1,1,1,0
15780961,1022,Surabaya,22,9000000,80696634.07,1,0,1,80696634.07,1,0,0,80696634.07,1,0,0,80622358.07,1,1,1,1
15780966,1021,Surabaya,52,15000000,135658869.1,1,0,1,135658869.1,1,0,0,135658869.1,1,0,0,135658869.1,2,1,0,1
15781234,1023,Surabaya,62,19000000,0,2,1,1,251692.98,2,1,1,251692.98,2,1,0,251692.98,2,1,0,0
15781326,1024,Surabaya,25,6000000,87522362,1,1,1,87522362,1,1,0,87646310,1,1,1,87646310,1,1,0,1
15781347,1022,Surabaya,56,15000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15781451,1022,Surabaya,37,46000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15781495,1023,Surabaya,53,21000000,119276213.6,1,0,1,119330102.6,1,0,1,119765642.6,1,0,1,120264356.6,1,1,1,1
15781505,1024,Surabaya,62,26000000,21021480.96,2,1,0,20859294.96,2,1,1,20913010.96,2,1,1,20591824.96,2,1,1,0
15781619,1021,Surabaya,30,24000000,0,2,1,0,0,2,1,0,693892.9,2,1,1,396543.9,2,1,1,0
15781665,1024,Surabaya,60,20000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15781777,1024,Surabaya,56,29000000,103805905.1,1,1,1,104001316.1,1,1,1,103879970.1,1,1,1,103670215.1,1,1,1,0
15781802,1023,Surabaya,32,26000000,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1
15781975,1023,Surabaya,53,19000000,38988857.95,1,1,0,39428132.95,2,1,1,39428132.95,2,1,0,39428132.95,2,1,0,1
15781987,1023,Surabaya,36,16000000,0,1,1,1,1281028.94,1,1,1,1237146.94,1,1,1,1237146.94,1,1,0,0
15781989,1021,Surabaya,28,39000000,0,2,1,1,0,2,1,0,0,2,1,0,235333.58,2,1,1,0
15782089,1024,Surabaya,67,24000000,0,2,1,0,633937.74,2,1,1,955136.74,2,1,1,955136.74,2,1,0,0
15782144,1023,Surabaya,37,26000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0
15782159,1024,Surabaya,38,20000000,0,2,1,1,0,2,1,0,423485.52,2,1,1,423485.52,2,1,0,0
15782210,1021,Surabaya,66,19000000,0,2,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0
15782231,1022,Surabaya,32,26000000,11279310.66,2,1,1,10918433.66,3,1,1,11121774.66,4,1,1,11158840.66,4,1,1,1
15782247,1024,Surabaya,53,26000000,18013449.32,1,1,0,17997889.32,1,1,1,17541462.32,1,1,1,17781152.32,2,1,1,0
15782311,1024,Surabaya,57,27000000,179568429.4,2,1,0,179568429.4,2,1,0,179845515.4,2,1,1,179778258.4,2,1,1,0
15782390,1022,Surabaya,48,25000000,33353130.89,1,1,0,33383372.89,1,1,1,33357535.89,1,1,1,33357535.89,1,1,0,1
15782404,1024,Surabaya,39,23000000,0,2,1,1,576717.52,2,1,1,720209.52,2,1,1,543492.52,2,1,1,0
15782454,1021,Surabaya,50,22000000,145257287.8,4,0,1,145257287.8,4,0,0,145257287.8,4,0,0,145151480.8,4,1,1,1
15782456,1022,Surabaya,49,23000000,106549044.7,1,1,0,106549044.7,1,1,0,106372705.7,1,1,1,106372705.7,1,1,0,0
15782475,1023,Surabaya,23,8000000,0,2,1,1,0,2,1,0,0,2,1,0,0,2,1,0,0
15782569,1021,Surabaya,54,23000000,34141668.05,1,1,1,34141668.05,1,1,0,34605417.05,2,1,1,34605417.05,2,1,0,0
15782591,1021,Surabaya,25,10000000,0,2,1,1,0,2,1,0,638120.22,2,1,1,164936.22,2,1,1,0
15782608,1022,Surabaya,37,13000000,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,1
15782659,1022,Surabaya,35,54000000,20485849.81,1,1,1,20620900.81,1,1,1,20435321.81,1,1,1,20065063.81,1,1,1,0
15782758,1022,Surabaya,61,24000000,41495746.64,2,1,0,41097301.64,2,1,1,41097301.64,3,1,0,41505000.64,3,1,1,0
15782778,1023,Surabaya,57,16000000,0,1,1,1,0,2,1,0,0,2,1,0,0,3,1,0,0
15782875,1021,Surabaya,68,18000000,69520675.5,2,1,0,69520675.5,2,1,0,69811868.5,2,1,1,70227764.5,2,1,1,0
15782879,1021,Surabaya,27,18000000,7920529.62,1,1,1,7920529.62,1,1,0,7920529.62,1,1,0,8014563.62,1,1,1,0
15782939,1024,Surabaya,32,22000000,95830918.4,1,1,0,95830918.4,1,1,0,95830918.4,1,1,0,96205887.4,1,1,1,1
15782941,1024,Surabaya,32,35000000,14729840.64,2,1,0,14447228.64,3,1,1,14418456.64,3,1,1,14550801.64,3,1,1,0
15782993,1024,Surabaya,54,27000000,76212734.76,2,1,0,76212734.76,2,1,0,76462431.76,2,1,1,76873554.76,2,1,1,0
15783019,1022,Surabaya,46,25000000,98624029.98,1,1,0,99034770.98,1,1,1,99034770.98,1,1,0,99034770.98,1,1,0,0
15783029,1022,Surabaya,42,38000000,57477421.43,1,1,0,57845052.43,1,1,1,58183484.43,1,1,1,58183484.43,1,1,0,0
15783225,1024,Surabaya,53,20000000,46251567.94,2,1,0,45970111.94,2,1,1,46160358.94,2,1,1,46390461.94,2,1,1,1
